0.03388,9.835318,18.409571,7.946076,18.201189,2.37360509209246,-4.61161798167919
0.0638016,9.786061,18.428481,7.918017,18.210738,2.33395660930307,-4.35424514513395
0.1001264,9.776210,18.428481,7.955429,18.306230,1.74773902572604,-4.30180516368449
0.1559648,9.855021,18.419026,7.899311,18.229836,2.56004737265964,-4.48307376161065
0.185144,9.746656,18.428481,7.843192,18.162992,2.69111550280543,-4.09560982090242
0.2175392,9.687548,18.485212,7.908664,18.229836,2.13345303073415,-3.94523530563551
0.2560336,9.697399,18.494667,7.833839,18.182090,2.71554146068607,-3.81267302295699
0.2974976,9.766359,18.513577,7.889957,18.248934,2.54225269494562,-4.05104093755626
0.3275408,9.815615,18.485212,7.918017,18.210738,2.66399007536091,-4.36029414075815
0.3688864,9.795913,18.352841,7.889957,18.258484,2.00019350773062,-4.34085572996587
0.3976112,9.933831,18.333930,8.020901,18.191639,2.19158918794993,-5.2164407988087
0.4287424,9.963385,18.201559,7.983489,18.162992,2.07046159794844,-5.41709401769642
0.4585792,9.894426,18.192104,8.002195,18.172541,1.65229167857998,-5.27558138964988
0.5012304,9.943682,18.211014,8.067667,18.134344,1.80176698768858,-5.62477310994468
0.5312256,9.983088,18.154284,8.058314,18.134344,1.77381840903696,-5.78798683929397
0.5839008,10.012642,18.144829,8.039608,18.143893,1.88881693020538,-5.81825587210587
0.6337104,10.042196,18.107009,8.077020,18.143893,1.70270927144238,-6.05847541580122
0.6638832,10.052047,18.182649,8.058314,18.115246,2.22594347205893,-5.9681075343055
0.6949808,10.032344,18.097554,8.086373,18.067500,1.90530009612946,-6.17724493754711
0.7348416,10.052047,18.144829,8.067667,18.115246,2.04242730379515,-6.04705139412208
0.767568,10.160412,17.984093,8.077020,18.096148,1.88169581177503,-6.62805440990119
0.798848,10.199817,17.993548,8.133139,17.972008,2.35049798497456,-7.05617393430499
0.832544,10.278628,17.908452,8.198611,18.067500,1.6618835704457,-7.44162827622947
0.867672,10.436249,17.794991,8.273436,17.991107,1.83758450698368,-8.35367319149341
0.8988672,10.603721,17.624800,8.254730,17.866967,2.41669532323102,-9.18739870597403
0.9297952,10.623424,17.464064,8.310849,17.790574,1.95921134170038,-9.74191494102939
0.9834384,10.692383,17.435699,8.366968,17.771475,1.9621195766398,-10.1534867255879
1.025984,10.702235,17.492429,8.357614,17.886066,1.78333515503547,-9.90283167219249
1.0648128,10.712086,17.501884,8.395027,17.914713,1.58553981532558,-9.97549034454183
1.1039296,10.662829,17.435699,8.348261,17.924262,1.29528311872425,-9.79716516180859
1.1349776,10.623424,17.577525,8.320202,17.914713,1.84354508590076,-9.41967752276369
1.1638848,10.554465,17.482974,8.338908,17.952910,0.980550909127952,-9.36447553023122
1.23104,10.603721,17.492429,8.310849,17.962459,1.28290631427955,-9.39473972807514
1.2647008,10.544613,17.558614,8.254730,17.972008,1.50196178988068,-8.96883773059979
1.2986112,10.515059,17.530249,8.301496,18.057951,0.733093274071393,-8.93251624273449
1.3375072,10.534762,17.549159,8.301496,18.086598,0.764416580790707,-8.91761469267419
1.3712944,10.495357,17.501884,8.292142,18.067500,0.546769575838058,-8.88009030826139
1.398688,10.505208,17.520794,8.301496,18.000656,0.893939011424516,-9.0023590482569
1.4400416,10.446100,17.577525,8.292142,18.067500,0.648639822191925,-8.63535184058215
1.4701424,10.426397,17.482974,8.264083,18.134344,0.0477528740958109,-8.54400242025712
1.5001408,10.495357,17.549159,8.273436,18.124795,0.571026162235439,-8.67746484427823
1.5312416,10.495357,17.482974,8.282789,18.105697,0.355412551222251,-8.82646730228532
1.5712672,10.426397,17.520794,8.217317,18.172541,0.229343195090431,-8.30553026096189
1.6009632,10.396843,17.586980,8.273436,18.105697,0.414984921319945,-8.37966461488849
1.6311392,10.406695,17.596435,8.254730,18.268033,-0.0977491785804743,-8.10864759681021
1.6738496,10.337736,17.653165,8.189258,18.296680,0.00529049460702424,-7.61628120295651
1.7034288,10.219520,17.605890,8.207964,18.229836,-0.439380541663176,-7.50343671132158
1.733808,10.160412,17.596435,8.151845,18.201189,-0.358861016226561,-7.23731541469021
1.7675264,10.130858,17.634255,8.123786,18.315779,-0.681281683897661,-6.86003194303769
1.8287728,10.140709,17.757171,8.142492,18.392172,-0.553626337081667,-6.65821456075279
1.866128,10.160412,17.643710,8.114433,18.373074,-0.725382852438709,-6.82189227710219
1.9088688,10.150560,17.662620,8.161198,18.401721,-0.997731086466422,-6.85745174272139
1.937312,10.199817,17.643710,8.077020,18.334877,-0.262926994146548,-6.8814781396343
1.968408,10.180114,17.681530,8.133139,18.392172,-0.656092073382126,-6.84839177535682
2.0000208,10.150560,17.700441,8.105080,18.430369,-0.738767480052883,-6.60757872499332
2.0499632,10.130858,17.738261,8.077020,18.315779,-0.0853024450069348,-6.58253143377487
2.0813504,10.101304,17.757171,8.048961,18.449467,-0.5587030554939,-6.2071815521048
2.111312,10.121006,17.794991,8.114433,18.449467,-0.60252152953657,-6.39176440716211
2.1609552,10.081601,17.757171,8.105080,18.392172,-0.630439372418716,-6.38924174163135
2.1934624,10.071750,17.757171,8.077020,18.353975,-0.397883639194371,-6.33698152322624
2.2234432,10.101304,17.823357,8.133139,18.401721,-0.450628658659404,-6.41614801066258
2.2648128,10.061898,17.804446,8.086373,18.468566,-0.758615584668236,-6.10876872566931
2.3246592,10.002790,17.757171,8.086373,18.373074,-0.78268109555551,-6.14330486485898
2.3559472,9.973236,17.832812,8.114433,18.439918,-0.990572506108723,-5.93974631739885
2.4084368,9.992939,17.861177,8.030255,18.430369,-0.421181927699791,-5.73286827439829
2.4384752,9.933831,17.917907,8.048961,18.478115,-0.701760560076361,-5.47432499693449
2.468432,9.953534,17.946272,8.077020,18.506762,-0.746231505161589,-5.52920199164571
2.5208704,9.835318,18.012458,8.002195,18.430369,-0.331033035910437,-5.00087902059455
2.5510432,9.815615,17.955728,8.020901,18.487664,-0.938985814870204,-4.99728973296681
2.5798592,9.805764,18.031368,7.992842,18.478115,-0.529402308358899,-4.79925324324401
2.6200624,9.835318,18.040823,8.002195,18.497213,-0.494123566151296,-4.86968829744673
2.6511328,9.795913,18.031368,7.974136,18.544959,-0.764251557943024,-4.62680308510411
2.681224,9.756507,18.021913,8.048961,18.478115,-0.986937770133978,-4.83163173801909
2.7137712,9.835318,18.040823,8.002195,18.516311,-0.572062922622735,-4.84342765089416
2.7542976,9.825467,18.078643,7.992842,18.506762,-0.386438830013291,-4.75048347081575
2.7938624,9.786061,18.021913,8.030255,18.506762,-0.912430049009698,-4.82281363588954
2.8274544,9.894426,18.031368,8.067667,18.449467,-0.373946094997058,-5.29884775166969
2.8697328,9.864872,17.984093,8.039608,18.478115,-0.674383715544566,-5.16272090396601
2.8973392,9.864872,18.059733,7.992842,18.439918,-0.033808763414128,-4.97944065285247
2.9273632,9.855021,18.059733,8.048961,18.420820,-0.223369646726916,-5.13599116572277
2.9723936,9.874723,18.059733,7.992842,18.430369,0.0434280750302998,-5.02034510483676
3.0149696,9.825467,18.069188,8.030255,18.373074,-0.0293780501700978,-5.0529897998825
3.0575472,9.904277,18.040823,8.002195,18.315779,0.51626476938609,-5.3144688109165
3.1225328,9.943682,18.050278,8.011548,18.392172,0.353395249526604,-5.33265508649132
3.1526224,9.983088,18.003003,8.030255,18.373074,0.324590201395374,-5.58769040473545
3.1850032,9.973236,17.993548,8.030255,18.344426,0.367365641691446,-5.61299309269126
3.2237648,9.963385,17.984093,8.048961,18.239385,0.647286064769578,-5.79735002754659
3.2548752,10.002790,17.965183,8.048961,18.287131,0.530319797326787,-5.86764122721655
3.2847488,10.042196,17.927362,8.058314,18.229836,0.733501704822621,-6.13728765657863
